APP5119465	Niger_Congo_Bantu	0.003791	0.605634	0.004665	0.001719	0.384191
APP5119514	Niger_Congo_Bantu	0.004832	0.563432	0.007764	0.045342	0.378629
APP5139223	Niger_Congo_Bantu	0.000010	0.592698	0.003971	0.015288	0.388032
AT31476	BW_CONTROLS	0.000010	0.000010	0.440650	0.000010	0.559320
AT31509	BW_CONTROLS	0.000010	0.000251	0.355992	0.000010	0.643737
AT31515	BW_CONTROLS	0.000010	0.062445	0.289029	0.000010	0.648506
AT31543	BW_CONTROLS	0.000010	0.000010	0.388331	0.000010	0.611639
AV10214	BW_CONTROLS	0.000011	0.000010	0.364374	0.000010	0.635595
AV10220	BW_CONTROLS	0.000010	0.025019	0.312210	0.000010	0.662751
AV10236	BW_CONTROLS	0.000010	0.000010	0.432476	0.000010	0.567494
AV10242	BW_CONTROLS	0.000010	0.000010	0.504161	0.000010	0.495809
AV10258	BW_CONTROLS	0.000010	0.000010	0.388358	0.000010	0.611612
AV10264	BW_CONTROLS	0.001451	0.102524	0.234204	0.003402	0.658418
AV10286	BW_CONTROLS	0.000010	0.000010	0.372843	0.000010	0.627127
AV10292	BW_CONTROLS	0.000010	0.034301	0.304025	0.000454	0.661209
AV10319	BW_CONTROLS	0.000010	0.000010	0.431779	0.000010	0.568191
AV10436	BW_CONTROLS	0.000010	0.000010	0.373296	0.000010	0.626674
AV17501	BW_CONTROLS	0.000010	0.000010	0.375122	0.000010	0.624848
AV17517	BW_CONTROLS	0.000010	0.000010	0.376367	0.000010	0.623603
AV17523	BW_CONTROLS	0.000010	0.000010	0.373735	0.000010	0.626235
AV17539	BW_CONTROLS	0.000011	0.000010	0.378557	0.024886	0.596536
AV17545	BW_CONTROLS	0.000010	0.000010	0.389004	0.000010	0.610966
AV17551	BW_CONTROLS	0.000010	0.000010	0.404502	0.000010	0.595468
AV17612	BW_CONTROLS	0.001763	0.000010	0.317698	0.162926	0.517603
AV17628	BW_CONTROLS	0.000010	0.000010	0.424179	0.000010	0.575791
AV19193	BW_CONTROLS	0.000010	0.008388	0.325827	0.000010	0.665765
AV19232	BW_CONTROLS	0.000010	0.000010	0.367963	0.000010	0.632007
AV19248	BW_CONTROLS	0.000010	0.000010	0.395565	0.000010	0.604405
AV19260	BW_CONTROLS	0.003278	0.000010	0.352204	0.000010	0.644498
AV19276	BW_CONTROLS	0.000010	0.027632	0.327881	0.005960	0.638517
AV22287	BW_CONTROLS	0.007548	0.063649	0.285705	0.002135	0.640964
AV22293	BW_CONTROLS	0.000010	0.000010	0.369928	0.000010	0.630042
AV24885	BW_CONTROLS	0.001329	0.000010	0.367039	0.029765	0.601857
AV24891	BW_CONTROLS	0.029697	0.024209	0.307315	0.092045	0.546734
AV29013	BW_CONTROLS	0.000302	0.014533	0.293363	0.000010	0.691791
AV29029	BW_CONTROLS	0.000010	0.000010	0.384974	0.000010	0.614996
AV29041	BW_CONTROLS	0.001761	0.104898	0.310874	0.031398	0.551069
AV30260	BW_CONTROLS	0.000010	0.015496	0.351185	0.000010	0.633299
AV30282	BW_CONTROLS	0.000010	0.000010	0.376987	0.000010	0.622983
AV30298	BW_CONTROLS	0.000010	0.000010	0.359346	0.000010	0.640624
AV30315	BW_CONTROLS	0.001475	0.101088	0.240328	0.014833	0.642276
AV30604	BW_CONTROLS	0.002243	0.072005	0.263687	0.000010	0.662056
BH15039	BW_CONTROLS	0.000010	0.000010	0.356786	0.000010	0.643184
BH15217	BW_CONTROLS	0.000010	0.013766	0.337491	0.000010	0.648723
BM95627	BW_CONTROLS	0.000010	0.013473	0.389400	0.000010	0.597106
BM95633	BW_CONTROLS	0.000010	0.000010	0.376912	0.000010	0.623058
BM97136	BW_CONTROLS	0.000010	0.000010	0.363834	0.003649	0.632497
BM97142	BW_CONTROLS	0.001086	0.019353	0.346417	0.001373	0.631771
BN10714	BW_CASES	0.000010	0.000010	0.360137	0.000010	0.639833
BN13994	BW_CONTROLS	0.002893	0.051244	0.295328	0.062601	0.587934
BT31811	BW_CONTROLS	0.008706	0.132061	0.211954	0.000557	0.646722
BT31827	BW_CONTROLS	0.000010	0.066705	0.325964	0.001158	0.606163
BT36627	BW_CONTROLS	0.000010	0.000010	0.382315	0.000010	0.617655
BT37982	BW_CONTROLS	0.002480	0.053599	0.247030	0.142215	0.554676
BT38970	BW_CONTROLS	0.000010	0.000010	0.315193	0.095198	0.589589
CG86499	BW_CONTROLS	0.000010	0.000010	0.334679	0.003431	0.661870
CG86500	BW_CONTROLS	0.000010	0.000010	0.359484	0.000010	0.640486
CG86516	BW_CONTROLS	0.000010	0.000010	0.348245	0.000010	0.651725
CG87932	BW_CONTROLS	0.000010	0.072154	0.281392	0.000010	0.646434
CG87948	BW_CONTROLS	0.000010	0.137552	0.171714	0.005098	0.685626
CG89524	BW_CONTROLS	0.014140	0.124092	0.213513	0.024412	0.623843
CG89530	BW_CONTROLS	0.000014	0.000010	0.371190	0.000010	0.628775
CG91092	BW_CONTROLS	0.000010	0.055524	0.288240	0.000010	0.656217
CG93678	BW_CONTROLS	0.093713	0.000010	0.450681	0.242276	0.213320
CG93684	BW_CONTROLS	0.000010	0.045426	0.321506	0.000010	0.633048
CG95432	BW_CONTROLS	0.000010	0.007132	0.348885	0.003486	0.640487
CG95448	BW_CONTROLS	0.000010	0.031306	0.320003	0.000010	0.648672
CG96781	BW_CONTROLS	0.000010	0.024364	0.333556	0.000010	0.642060
CG97935	BW_CONTROLS	0.000011	0.002422	0.347309	0.000010	0.650249
CG97941	BW_CONTROLS	0.000549	0.028867	0.316546	0.000010	0.654028
CG97957	BW_CONTROLS	0.000010	0.004636	0.368376	0.000010	0.626968
CG97979	BW_CONTROLS	0.006157	0.076970	0.253956	0.000010	0.662908
CH01336	BW_CONTROLS	0.000010	0.033855	0.316030	0.000010	0.650095
CH01564	BW_CONTROLS	0.002566	0.005444	0.308672	0.000010	0.683308
CH01570	BW_CONTROLS	0.000010	0.012515	0.356189	0.000010	0.631276
CH02885	BW_CONTROLS	0.003085	0.072072	0.273694	0.001941	0.649207
CU58113	BW_CONTROLS	0.000853	0.180363	0.152101	0.004588	0.662095
