APP5118944	Niger_Congo_Bantu	0.061546	0.000010	0.003966	0.239481	0.003873	0.652205	0.038917
APP5118971	Niger_Congo_Bantu	0.002326	0.000010	0.003129	0.234782	0.028492	0.717479	0.013782
APP5119000	Niger_Congo_Bantu	0.000010	0.000010	0.000010	0.265769	0.026634	0.703562	0.004005
APP5119003	Niger_Congo_Bantu	0.077243	0.000010	0.000010	0.247050	0.000010	0.628088	0.047590
APP5119011	Niger_Congo_Bantu	0.000010	0.000010	0.000010	0.328020	0.048989	0.606936	0.016025
APP5119029	Niger_Congo_Bantu	0.000010	0.000010	0.002287	0.253109	0.009204	0.714196	0.021185
APP5119089	Niger_Congo_Bantu	0.022729	0.000010	0.000010	0.230617	0.001225	0.727594	0.017815
APP5119099	Niger_Congo_Bantu	0.000411	0.006014	0.000010	0.221677	0.020093	0.727391	0.024404
APP5119106	Niger_Congo_Bantu	0.000010	0.000010	0.000010	0.264620	0.017846	0.708394	0.009110
APP5119134	Niger_Congo_Bantu	0.001386	0.000041	0.000010	0.271160	0.026021	0.681592	0.019791
APP5119138	Niger_Congo_Bantu	0.008472	0.000010	0.000010	0.188956	0.061420	0.741122	0.000010
APP5119142	Niger_Congo_Bantu	0.000010	0.000010	0.000010	0.231252	0.026523	0.719043	0.023153
APP5119166	Niger_Congo_Bantu	0.009655	0.000010	0.000010	0.264458	0.034193	0.675769	0.015906
APP5119188	Niger_Congo_Bantu	0.009262	0.000010	0.000010	0.233121	0.038603	0.695234	0.023760
APP5119199	Niger_Congo_Bantu	0.000010	0.000010	0.000010	0.244872	0.028424	0.709785	0.016889
APP5119239	Niger_Congo_Bantu	0.015480	0.000010	0.000552	0.242468	0.011293	0.696732	0.033465
APP5119241	Niger_Congo_Bantu	0.021272	0.000010	0.006626	0.223882	0.029167	0.692653	0.026390
APP5119262	Niger_Congo_Bantu	0.001602	0.000010	0.001922	0.244894	0.047917	0.703645	0.000010
APP5119287	Niger_Congo_Bantu	0.000681	0.000010	0.003695	0.232359	0.041784	0.710767	0.010705
APP5119289	Niger_Congo_Bantu	0.000010	0.000010	0.000010	0.237625	0.014575	0.727766	0.020004
APP5119354	Niger_Congo_Bantu	0.000010	0.000010	0.001077	0.222764	0.046534	0.716770	0.012837
APP5119361	Niger_Congo_Bantu	0.027231	0.000010	0.000010	0.232906	0.000010	0.722013	0.017819
APP5119403	Niger_Congo_Bantu	0.059739	0.004648	0.006970	0.309395	0.000010	0.569333	0.049905
APP5119465	Niger_Congo_Bantu	0.002338	0.000010	0.004708	0.221483	0.021328	0.729949	0.020184
APP5119514	Niger_Congo_Bantu	0.043260	0.000010	0.006576	0.251463	0.016145	0.656522	0.026024
APP5139223	Niger_Congo_Bantu	0.014593	0.000010	0.000010	0.245697	0.008609	0.705305	0.025775
AT31476	BW_CONTROLS	0.000010	0.000010	0.000010	0.000010	0.890066	0.000010	0.109884
AT31509	BW_CONTROLS	0.000968	0.000010	0.000010	0.034930	0.923319	0.028062	0.012701
AT31515	BW_CONTROLS	0.000010	0.000010	0.003263	0.082026	0.825929	0.088752	0.000010
AT31543	BW_CONTROLS	0.000010	0.000010	0.000010	0.001808	0.953768	0.013156	0.031238
AV10214	BW_CONTROLS	0.000010	0.000010	0.000555	0.028541	0.950586	0.008634	0.011664
AV10220	BW_CONTROLS	0.000010	0.000589	0.000010	0.058953	0.887854	0.052575	0.000010
AV10236	BW_CONTROLS	0.000010	0.000010	0.000010	0.000010	0.928255	0.000010	0.071695
AV10242	BW_CONTROLS	0.000010	0.000010	0.000010	0.000010	0.844275	0.000010	0.155675
AV10258	BW_CONTROLS	0.000010	0.000010	0.000010	0.010601	0.954971	0.000010	0.034387
AV10264	BW_CONTROLS	0.006980	0.000496	0.000010	0.146333	0.723965	0.122206	0.000010
AV10286	BW_CONTROLS	0.000814	0.000010	0.000010	0.040251	0.908962	0.015857	0.034097
AV10292	BW_CONTROLS	0.006778	0.000340	0.000010	0.097388	0.849336	0.046138	0.000010
AV10319	BW_CONTROLS	0.000010	0.000010	0.000010	0.000010	0.908900	0.000010	0.091050
AV10436	BW_CONTROLS	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010
AV17501	BW_CONTROLS	0.001044	0.000010	0.000010	0.000010	0.998906	0.000010	0.000010
AV17517	BW_CONTROLS	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010
AV17523	BW_CONTROLS	0.000309	0.000010	0.000010	0.000010	0.999641	0.000010	0.000010
AV17539	BW_CONTROLS	0.033769	0.000010	0.000010	0.000010	0.939003	0.000386	0.026812
AV17545	BW_CONTROLS	0.000010	0.000010	0.000010	0.006681	0.959936	0.000010	0.033342
AV17551	BW_CONTROLS	0.000010	0.000010	0.000010	0.000619	0.947289	0.000010	0.052051
AV17612	BW_CONTROLS	0.162986	0.005128	0.002189	0.000010	0.815403	0.000010	0.014273
AV17628	BW_CONTROLS	0.000010	0.000010	0.000010	0.000010	0.932085	0.000010	0.067865
AV19193	BW_CONTROLS	0.003721	0.000010	0.000010	0.049831	0.912317	0.034101	0.000010
AV19232	BW_CONTROLS	0.000010	0.000010	0.000010	0.027240	0.929507	0.019463	0.023760
AV19248	BW_CONTROLS	0.002988	0.000010	0.001732	0.000010	0.952814	0.003320	0.039126
AV19260	BW_CONTROLS	0.000382	0.006269	0.002600	0.026221	0.936649	0.023167	0.004713
AV19276	BW_CONTROLS	0.012520	0.000010	0.000010	0.061278	0.875856	0.044736	0.005590
AV22287	BW_CONTROLS	0.004620	0.005273	0.004826	0.081494	0.820811	0.082966	0.000010
AV22293	BW_CONTROLS	0.000010	0.000010	0.000010	0.043740	0.927560	0.001187	0.027483
AV24885	BW_CONTROLS	0.032263	0.002578	0.002778	0.021638	0.897891	0.009281	0.033570
AV24891	BW_CONTROLS	0.044931	0.084953	0.001817	0.000010	0.819515	0.045383	0.003389
AV29013	BW_CONTROLS	0.002870	0.000010	0.000206	0.131816	0.844607	0.020481	0.000010
AV29029	BW_CONTROLS	0.000010	0.000010	0.000010	0.011963	0.950959	0.006422	0.030626
AV29041	BW_CONTROLS	0.022776	0.011244	0.000010	0.093415	0.699399	0.112822	0.060334
AV30260	BW_CONTROLS	0.002499	0.000010	0.000010	0.030438	0.914421	0.041560	0.011062
AV30282	BW_CONTROLS	0.000010	0.000010	0.000010	0.027973	0.919496	0.019699	0.032802
AV30298	BW_CONTROLS	0.000010	0.002150	0.000010	0.034768	0.956474	0.000010	0.006578
AV30315	BW_CONTROLS	0.000309	0.022226	0.000010	0.117276	0.734325	0.125843	0.000010
AV30604	BW_CONTROLS	0.000010	0.000010	0.005160	0.112050	0.787854	0.094907	0.000010
BH15039	BW_CONTROLS	0.000010	0.000010	0.000010	0.050981	0.938538	0.000010	0.010441
BH15217	BW_CONTROLS	0.000010	0.000010	0.000606	0.047539	0.902620	0.041678	0.007536
BM95627	BW_CONTROLS	0.000010	0.000010	0.000010	0.009494	0.903485	0.034044	0.052947
BM95633	BW_CONTROLS	0.000010	0.000010	0.002376	0.054601	0.895849	0.003526	0.043628
BM97136	BW_CONTROLS	0.009026	0.000010	0.000010	0.037137	0.925236	0.010579	0.018003
BM97142	BW_CONTROLS	0.006574	0.000010	0.004213	0.048544	0.894282	0.030440	0.015936
BN10714	BW_CASES	0.000010	0.000010	0.000010	0.037179	0.948896	0.000010	0.013885
BN13994	BW_CONTROLS	0.062236	0.007086	0.001210	0.079641	0.773690	0.063085	0.013052
BT31811	BW_CONTROLS	0.000010	0.012227	0.002440	0.169045	0.663122	0.153146	0.000010
BT31827	BW_CONTROLS	0.002583	0.000010	0.000010	0.102831	0.785661	0.068543	0.040362
BT36627	BW_CONTROLS	0.000010	0.000010	0.000010	0.007106	0.959690	0.006240	0.026934
BT37982	BW_CONTROLS	0.133991	0.015034	0.000010	0.098151	0.697857	0.054947	0.000010
BT38970	BW_CONTROLS	0.102135	0.000298	0.000010	0.033182	0.859042	0.002560	0.002774
CG86499	BW_CONTROLS	0.010391	0.000010	0.000016	0.044668	0.923194	0.021711	0.000010
CG86500	BW_CONTROLS	0.000010	0.000010	0.002025	0.051834	0.927130	0.002867	0.016124
CG86516	BW_CONTROLS	0.003355	0.000010	0.000010	0.059112	0.924415	0.005672	0.007426
CG87932	BW_CONTROLS	0.004009	0.001714	0.000010	0.094947	0.804118	0.095062	0.000141
CG87948	BW_CONTROLS	0.003894	0.000010	0.000010	0.247304	0.595634	0.153138	0.000010
CG89524	BW_CONTROLS	0.020966	0.009802	0.009944	0.158257	0.654097	0.146924	0.000010
CG89530	BW_CONTROLS	0.001749	0.000010	0.001016	0.016287	0.961325	0.000010	0.019602
CG91092	BW_CONTROLS	0.000010	0.000010	0.000010	0.118396	0.807764	0.073800	0.000010
CG93678	BW_CONTROLS	0.099362	0.169615	0.030884	0.000010	0.428497	0.000010	0.271622
