APP5118522	Niger_Congo_Bantu	0.398297	0.000010	0.010301	0.048952	0.513678	0.028762
APP5118532	Niger_Congo_Bantu	0.336771	0.008751	0.005612	0.051022	0.582213	0.015631
APP5118538	Niger_Congo_Bantu	0.361395	0.000010	0.005798	0.002001	0.630786	0.000010
APP5118604	Niger_Congo_Bantu	0.378706	0.000010	0.003152	0.024205	0.587120	0.006807
APP5118650	Niger_Congo_Bantu	0.405822	0.004399	0.000346	0.009975	0.565811	0.013647
APP5118667	Niger_Congo_Bantu	0.395705	0.000010	0.000017	0.000010	0.604248	0.000010
APP5118731	Niger_Congo_Bantu	0.365955	0.000010	0.000010	0.032358	0.601657	0.000010
APP5118752	Niger_Congo_Bantu	0.364497	0.000010	0.005298	0.012641	0.617544	0.000010
APP5118757	Niger_Congo_Bantu	0.377853	0.000010	0.002387	0.010071	0.609668	0.000010
APP5118760	Niger_Congo_Bantu	0.376341	0.000010	0.000010	0.001337	0.622293	0.000010
APP5118762	Niger_Congo_Bantu	0.357365	0.000010	0.007637	0.009862	0.625116	0.000010
APP5118770	Niger_Congo_Bantu	0.353932	0.000010	0.003543	0.036286	0.604867	0.001362
APP5118772	Niger_Congo_Bantu	0.372811	0.000010	0.002256	0.009413	0.615500	0.000010
APP5118780	Niger_Congo_Bantu	0.375404	0.000010	0.002530	0.008285	0.585807	0.027964
APP5118804	Niger_Congo_Bantu	0.384142	0.000010	0.008951	0.000010	0.602640	0.004247
APP5118829	Niger_Congo_Bantu	0.385960	0.001162	0.000433	0.031157	0.564746	0.016543
APP5118856	Niger_Congo_Bantu	0.409956	0.000010	0.001827	0.004030	0.572649	0.011528
APP5118861	Niger_Congo_Bantu	0.392131	0.000010	0.005563	0.003635	0.598651	0.000010
APP5118863	Niger_Congo_Bantu	0.365055	0.001673	0.006684	0.016497	0.598579	0.011511
APP5118871	Niger_Congo_Bantu	0.377738	0.000010	0.000010	0.010734	0.611498	0.000010
APP5118872	Niger_Congo_Bantu	0.383916	0.000010	0.005036	0.007451	0.601477	0.002109
APP5118878	Niger_Congo_Bantu	0.370930	0.000010	0.003496	0.001402	0.624151	0.000010
APP5118941	Niger_Congo_Bantu	0.358984	0.000010	0.008470	0.068574	0.532120	0.031842
APP5118944	Niger_Congo_Bantu	0.348433	0.000010	0.004043	0.065222	0.570606	0.011686
APP5118971	Niger_Congo_Bantu	0.389383	0.000010	0.003473	0.002913	0.603722	0.000500
APP5119000	Niger_Congo_Bantu	0.412056	0.000010	0.000010	0.000010	0.587904	0.000010
APP5119003	Niger_Congo_Bantu	0.334614	0.000010	0.000010	0.082045	0.569504	0.013816
APP5119011	Niger_Congo_Bantu	0.455672	0.000010	0.000294	0.001944	0.529815	0.012264
APP5119029	Niger_Congo_Bantu	0.390445	0.000010	0.003551	0.000010	0.604920	0.001063
APP5119089	Niger_Congo_Bantu	0.362708	0.000010	0.000010	0.022888	0.614374	0.000010
APP5119099	Niger_Congo_Bantu	0.371410	0.006729	0.000010	0.001621	0.612491	0.007739
APP5119106	Niger_Congo_Bantu	0.403244	0.000010	0.000010	0.000010	0.596716	0.000010
APP5119134	Niger_Congo_Bantu	0.408167	0.001289	0.000010	0.003507	0.581217	0.005810
APP5119138	Niger_Congo_Bantu	0.386931	0.000010	0.000010	0.006290	0.606749	0.000010
APP5119142	Niger_Congo_Bantu	0.383662	0.000010	0.000010	0.000010	0.606777	0.009531
APP5119166	Niger_Congo_Bantu	0.403356	0.000010	0.000010	0.010950	0.579847	0.005827
APP5119188	Niger_Congo_Bantu	0.384646	0.000010	0.000010	0.010675	0.590771	0.013888
APP5119199	Niger_Congo_Bantu	0.395545	0.000010	0.000010	0.000010	0.600481	0.003943
APP5119239	Niger_Congo_Bantu	0.367596	0.000010	0.000589	0.017828	0.601491	0.012486
APP5119241	Niger_Congo_Bantu	0.369063	0.000010	0.006560	0.023010	0.589447	0.011909
APP5119262	Niger_Congo_Bantu	0.415204	0.000010	0.002002	0.000646	0.582128	0.000010
APP5119287	Niger_Congo_Bantu	0.395719	0.000010	0.003476	0.001220	0.596840	0.002735
APP5119289	Niger_Congo_Bantu	0.386733	0.000010	0.000312	0.000010	0.610566	0.002369
APP5119354	Niger_Congo_Bantu	0.389144	0.000010	0.001194	0.000010	0.602099	0.007543
APP5119361	Niger_Congo_Bantu	0.365734	0.000010	0.000010	0.027671	0.606565	0.000010
APP5119403	Niger_Congo_Bantu	0.377180	0.004525	0.007520	0.065962	0.519604	0.025209
APP5119465	Niger_Congo_Bantu	0.374942	0.000010	0.004436	0.003184	0.612931	0.004497
APP5119514	Niger_Congo_Bantu	0.370856	0.000010	0.006774	0.045323	0.569452	0.007585
APP5139223	Niger_Congo_Bantu	0.379518	0.000010	0.000010	0.016902	0.599766	0.003793
AT31476	BW_CONTROLS	0.557443	0.000010	0.000010	0.000010	0.000010	0.442517
AT31509	BW_CONTROLS	0.641312	0.000010	0.000010	0.000010	0.000936	0.357722
AT31515	BW_CONTROLS	0.645486	0.000010	0.000010	0.000010	0.063866	0.290618
AT31543	BW_CONTROLS	0.609579	0.000010	0.000010	0.000010	0.000010	0.390381
AV10214	BW_CONTROLS	0.633566	0.000010	0.000010	0.000010	0.000010	0.366394
AV10220	BW_CONTROLS	0.660412	0.000010	0.000010	0.000010	0.025539	0.314019
AV10236	BW_CONTROLS	0.565513	0.000010	0.000010	0.000010	0.000010	0.434447
AV10242	BW_CONTROLS	0.493794	0.000010	0.000010	0.000010	0.000010	0.506166
AV10258	BW_CONTROLS	0.609514	0.000010	0.000010	0.000010	0.000010	0.390446
AV10264	BW_CONTROLS	0.655329	0.005720	0.000016	0.000010	0.103411	0.235513
AV10286	BW_CONTROLS	0.625256	0.000010	0.000010	0.000010	0.000010	0.374704
AV10292	BW_CONTROLS	0.658745	0.001160	0.000015	0.000010	0.034485	0.305585
AV10319	BW_CONTROLS	0.566211	0.000010	0.000010	0.000010	0.000010	0.433749
AV10436	BW_CONTROLS	0.624366	0.000010	0.000010	0.000010	0.000010	0.375594
AV17501	BW_CONTROLS	0.622535	0.000010	0.000010	0.000010	0.000010	0.377425
AV17517	BW_CONTROLS	0.621352	0.000010	0.000010	0.000010	0.000010	0.378608
AV17523	BW_CONTROLS	0.623990	0.000010	0.000012	0.000010	0.000010	0.375968
AV17539	BW_CONTROLS	0.594504	0.000010	0.000010	0.025318	0.000010	0.380149
AV17545	BW_CONTROLS	0.608874	0.000010	0.000010	0.000010	0.000010	0.391086
AV17551	BW_CONTROLS	0.593443	0.000010	0.000010	0.000010	0.000010	0.406517
AV17612	BW_CONTROLS	0.517020	0.007159	0.000871	0.155643	0.000010	0.319297
AV17628	BW_CONTROLS	0.573568	0.000010	0.000013	0.000010	0.000010	0.426389
AV19193	BW_CONTROLS	0.663583	0.000010	0.000010	0.000010	0.008870	0.327518
AV19232	BW_CONTROLS	0.629986	0.000010	0.000010	0.000010	0.000010	0.369974
AV19248	BW_CONTROLS	0.602568	0.000010	0.000010	0.000010	0.000010	0.397392
AV19260	BW_CONTROLS	0.642178	0.002441	0.001399	0.000010	0.000010	0.353963
AV19276	BW_CONTROLS	0.636101	0.000574	0.000010	0.005525	0.028290	0.329500
AV22287	BW_CONTROLS	0.638075	0.005093	0.005227	0.000010	0.064423	0.287171
AV22293	BW_CONTROLS	0.628145	0.000010	0.000010	0.000010	0.000010	0.371815
AV24885	BW_CONTROLS	0.600019	0.002434	0.001184	0.027691	0.000010	0.368662
AV24891	BW_CONTROLS	0.543003	0.088482	0.000823	0.034608	0.024562	0.308523
AV29013	BW_CONTROLS	0.689946	0.000314	0.000617	0.000010	0.014203	0.294911
AV29029	BW_CONTROLS	0.612900	0.000010	0.000010	0.000010	0.000010	0.387060
AV29041	BW_CONTROLS	0.548043	0.010114	0.000010	0.024003	0.105800	0.312030
AV30260	BW_CONTROLS	0.631054	0.000017	0.000010	0.000010	0.016056	0.352853
AV30282	BW_CONTROLS	0.621031	0.000010	0.000010	0.000010	0.000010	0.378929
AV30298	BW_CONTROLS	0.638384	0.000010	0.000010	0.000010	0.000010	0.361576
AV30315	BW_CONTROLS	0.637860	0.019979	0.000010	0.000010	0.100588	0.241552
AV30604	BW_CONTROLS	0.659141	0.000010	0.002569	0.000010	0.073041	0.265229
BH15039	BW_CONTROLS	0.641266	0.000010	0.000010	0.000010	0.000010	0.358694
BH15217	BW_CONTROLS	0.646244	0.000010	0.000010	0.000010	0.014485	0.339241
BM95627	BW_CONTROLS	0.594518	0.000010	0.000010	0.000010	0.014384	0.391068
BM95633	BW_CONTROLS	0.621277	0.000010	0.000010	0.000010	0.000010	0.378683
BM97136	BW_CONTROLS	0.630549	0.000010	0.000010	0.003737	0.000010	0.365683
BM97142	BW_CONTROLS	0.629322	0.000264	0.001054	0.001717	0.019588	0.348054
BN10714	BW_CASES	0.637857	0.000010	0.000010	0.000010	0.000010	0.362103
BN13994	BW_CONTROLS	0.585871	0.008187	0.000879	0.056553	0.051837	0.296673
BT31811	BW_CONTROLS	0.642663	0.009795	0.002758	0.000010	0.131708	0.213066
BT31827	BW_CONTROLS	0.603496	0.000010	0.000010	0.001344	0.067752	0.327388
BT36627	BW_CONTROLS	0.615568	0.000010	0.000010	0.000010	0.000010	0.384392
BT37982	BW_CONTROLS	0.553363	0.016660	0.000010	0.127820	0.053939	0.248208
BT38970	BW_CONTROLS	0.588907	0.000640	0.000010	0.093586	0.000010	0.316847
CG86499	BW_CONTROLS	0.659817	0.000010	0.000204	0.003475	0.000010	0.336484
CG86500	BW_CONTROLS	0.638582	0.000010	0.000010	0.000010	0.000010	0.361378
CG86516	BW_CONTROLS	0.649899	0.000010	0.000010	0.000010	0.000010	0.350061
CG87932	BW_CONTROLS	0.643624	0.000010	0.000010	0.000010	0.073414	0.282932
CG87948	BW_CONTROLS	0.682653	0.002222	0.000010	0.003211	0.138960	0.172945
CG89524	BW_CONTROLS	0.620705	0.013325	0.010296	0.015578	0.125363	0.214733
CG89530	BW_CONTROLS	0.626763	0.000010	0.000010	0.000010	0.000010	0.373197
CG91092	BW_CONTROLS	0.653398	0.000010	0.000010	0.000010	0.056761	0.289811
CG93678	BW_CONTROLS	0.209183	0.176677	0.034578	0.128686	0.000010	0.450866
CG93684	BW_CONTROLS	0.630319	0.000010	0.000010	0.000010	0.046580	0.323071
CG95432	BW_CONTROLS	0.638448	0.000010	0.000010	0.003942	0.007125	0.350465
CG95448	BW_CONTROLS	0.645998	0.000010	0.000010	0.000010	0.032308	0.321664
CG96781	BW_CONTROLS	0.639720	0.000010	0.000333	0.000010	0.024730	0.335197
CG97935	BW_CONTROLS	0.648317	0.000010	0.000010	0.000010	0.002669	0.348984
CG97941	BW_CONTROLS	0.651193	0.000010	0.000829	0.000010	0.029680	0.318278
CG97957	BW_CONTROLS	0.624556	0.000010	0.000010	0.000010	0.005292	0.370122
CG97979	BW_CONTROLS	0.659860	0.000010	0.006631	0.000010	0.078066	0.255424
CH01336	BW_CONTROLS	0.647598	0.000010	0.000010	0.000010	0.034692	0.317680
CH01564	BW_CONTROLS	0.681669	0.000010	0.003026	0.000010	0.005031	0.310253
CH01570	BW_CONTROLS	0.628842	0.000010	0.000010	0.000010	0.013180	0.357949
CH02885	BW_CONTROLS	0.646468	0.006148	0.000010	0.000010	0.072239	0.275125
CU58113	BW_CONTROLS	0.659029	0.000499	0.001084	0.004196	0.182030	0.153162
EGAN00001044421	Afro-Asiatic_Semitic	0.000010	0.060987	0.008771	0.480513	0.410327	0.039392
EGAN00001044423	Afro-Asiatic_Semitic	0.000010	0.052875	0.006984	0.463287	0.438410	0.038434
EGAN00001044424	Afro-Asiatic_Semitic	0.000010	0.040825	0.004629	0.480499	0.433812	0.040225
EGAN00001044425	Afro-Asiatic_Semitic	0.000010	0.068933	0.005242	0.464210	0.413858	0.047747
EGAN00001044426	Afro-Asiatic_Semitic	0.000010	0.052997	0.007670	0.492019	0.416663	0.030640
EGAN00001044427	Afro-Asiatic_Semitic	0.000010	0.037837	0.014291	0.476030	0.425435	0.046398
EGAN00001044428	Afro-Asiatic_Semitic	0.000010	0.060529	0.002141	0.451170	0.446313	0.039837
EGAN00001044429	Afro-Asiatic_Semitic	0.000010	0.051314	0.011088	0.479362	0.421287	0.036939
EGAN00001044430	Afro-Asiatic_Semitic	0.000010	0.052887	0.005197	0.483579	0.420992	0.037335
EGAN00001044431	Afro-Asiatic_Semitic	0.000010	0.042093	0.005872	0.502017	0.410370	0.039638
EGAN00001044432	Afro-Asiatic_Semitic	0.000010	0.060517	0.000010	0.469242	0.435595	0.034626
EGAN00001044433	Afro-Asiatic_Semitic	0.000010	0.045659	0.004966	0.475436	0.434688	0.039241
EGAN00001044434	Afro-Asiatic_Semitic	0.000010	0.053257	0.006093	0.484820	0.420510	0.035309
EGAN00001044435	Afro-Asiatic_Semitic	0.000010	0.040470	0.010218	0.502238	0.412973	0.034091
EGAN00001044436	Afro-Asiatic_Semitic	0.000010	0.048327	0.001968	0.500607	0.416907	0.032182
EGAN00001044437	Afro-Asiatic_Semitic	0.000010	0.050227	0.008566	0.495132	0.407881	0.038185
EGAN00001044438	Afro-Asiatic_Semitic	0.000010	0.057420	0.010857	0.443784	0.437833	0.050095
EGAN00001044439	Afro-Asiatic_Semitic	0.000010	0.035861	0.016268	0.489946	0.420199	0.037716
EGAN00001044440	Afro-Asiatic_Semitic	0.000010	0.057861	0.002912	0.485784	0.415159	0.038274
EGAN00001044441	Afro-Asiatic_Semitic	0.000010	0.047623	0.001376	0.507957	0.405453	0.037581
EGAN00001044442	Afro-Asiatic_Semitic	0.000010	0.057136	0.000010	0.502170	0.404828	0.035845
EGAN00001044443	Afro-Asiatic_Semitic	0.000010	0.052940	0.009423	0.454204	0.439735	0.043688
EGAN00001068937	Niger-Congo_Bantu_South	0.575045	0.000010	0.000138	0.000010	0.190244	0.234553
EGAN00001068938	Niger-Congo_Bantu_South	0.548237	0.000010	0.000010	0.002554	0.212775	0.236414
EGAN00001068943	Niger-Congo_Bantu_South	0.564472	0.000010	0.000010	0.001821	0.225904	0.207782
EGAN00001068947	Niger-Congo_Bantu_South	0.569645	0.000010	0.000520	0.000010	0.198749	0.231066
EGAN00001068950	Niger-Congo_Bantu_South	0.583221	0.000010	0.000010	0.000010	0.190823	0.225926
EGAN00001068954	Niger-Congo_Bantu_South	0.556923	0.000010	0.000010	0.000010	0.219796	0.223251
EGAN00001068957	Niger-Congo_Bantu_South	0.567846	0.000010	0.002197	0.001694	0.198135	0.230118
EGAN00001068959	Niger-Congo_Bantu_South	0.578940	0.002855	0.000010	0.000010	0.189566	0.228619
EGAN00001068962	Niger-Congo_Bantu_South	0.554467	0.000010	0.002902	0.000010	0.224920	0.217692
EGAN00001068963	Niger-Congo_Bantu_South	0.546660	0.000010	0.000010	0.001907	0.224924	0.226489
EGAN00001068964	Niger-Congo_Bantu_South	0.557635	0.002122	0.000010	0.000010	0.229011	0.211213
EGAN00001068965	Niger-Congo_Bantu_South	0.570100	0.000010	0.000010	0.000010	0.226342	0.203528
EGAN00001068966	Niger-Congo_Bantu_South	0.558648	0.000010	0.000010	0.000010	0.215700	0.225623
EGAN00001068967	Niger-Congo_Bantu_South	0.556899	0.000010	0.002910	0.000010	0.235798	0.204373
EGAN00001068968	Niger-Congo_Bantu_South	0.564064	0.000010	0.000010	0.000010	0.205536	0.230370
EGAN00001068969	Niger-Congo_Bantu_South	0.569192	0.000010	0.000010	0.000010	0.203799	0.226979
EGAN00001068970	Niger-Congo_Bantu_South	0.561267	0.000010	0.000010	0.000010	0.219391	0.219311
EGAN00001068971	Niger-Congo_Bantu_South	0.585072	0.000010	0.000322	0.000010	0.178372	0.236214
EGAN00001068972	Niger-Congo_Bantu_South	0.585399	0.000010	0.000010	0.000010	0.193776	0.220795
EGAN00001068973	Niger-Congo_Bantu_South	0.572811	0.000010	0.004845	0.000010	0.214710	0.207614
EGAN00001068974	Niger-Congo_Bantu_South	0.566640	0.000010	0.000010	0.000010	0.208954	0.224376
EGAN00001068975	Niger-Congo_Bantu_South	0.607311	0.000010	0.000010	0.000010	0.218677	0.173982
EGAN00001069124	Niger-Congo_Bantu_South	0.554379	0.000010	0.000010	0.000010	0.239589	0.206001
EGAN00001069125	Niger-Congo_Bantu_South	0.546662	0.000010	0.000010	0.000010	0.223458	0.229850
EGAN00001069126	Niger-Congo_Bantu_South	0.560753	0.000010	0.000010	0.003742	0.220252	0.215233
EGAN00001069127	Niger-Congo_Bantu_South	0.553173	0.000010	0.004838	0.001172	0.220229	0.220577
EGAN00001069128	Niger-Congo_Bantu_South	0.570626	0.000576	0.000377	0.001183	0.201440	0.225798
EGAN00001069129	Niger-Congo_Bantu_South	0.560535	0.000016	0.000010	0.002993	0.216483	0.219962
EGAN00001069130	Niger-Congo_Bantu_South	0.563836	0.000010	0.003555	0.000269	0.218365	0.213965
EGAN00001069131	Niger-Congo_Bantu_South	0.555776	0.000010	0.000010	0.000010	0.209766	0.234428
EGAN00001069132	Niger-Congo_Bantu_South	0.545863	0.000010	0.000010	0.000010	0.220325	0.233782
EGAN00001069133	Niger-Congo_Bantu_South	0.558120	0.000010	0.000010	0.000010	0.201455	0.240395
